pid,product_name,main_category,product_category_tree,brand,description,product_specifications,retail_price,discounted_price,image_path,combined_text,combined_text_clean
LJGDYQ2HQQGVHHXG,Sukuma Women's Leggings,Clothing,"[""Clothing >> Women's Clothing >> Leggings & Jeggings >> Leggings & Jeggings >> Sukuma Leggings & Jeggings""]",Unknown,"Sukuma Women's Leggings - Buy Purple, Black Sukuma Women's Leggings For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com","{""product_specification""=>[{""value""=>""2 Leggings""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 2""}, {""key""=>""Fabric"", ""value""=>""Cotton Lycra""}, {""key""=>""Type"", ""value""=>""Leggings""}, {""key""=>""Season"", ""value""=>""SS14""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Women's""}, {""value""=>""Gentle Machine Wash in Lukewarm Water, Do Not Bleach""}]}",999.0,381.0,../data/images/LJGDYQ2HQQGVHHXG.jpg,"Product: Sukuma Women's Leggings | Category: Clothing | Subcategory: [""Clothing >> Women's Clothing >> Leggings & Jeggings >> Leggings & Jeggings >> Sukuma Leggings & Jeggings""] | Brand: Unknown | Description: Sukuma Women's Leggings - Buy Purple, Black Sukuma Women's Leggings For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com | Specifications: {""product_specification""=>[{""value""=>""2 Leggings""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 2""}, {""key""=>""Fabric"", ""value""=>""Cotton Lycra""}, {""key""=>""Type"", ""value""=>""Leggings""}, {""key""=>""Season"", ""value""=>""SS14""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Women's""}, {""value""=>""Gentle Machine Wash in Lukewarm Water, Do Not Bleach""}]}","product: sukuma women's leggings | category: clothing | subcategory: [""clothing >> women's clothing >> leggings & jeggings >> leggings & jeggings >> sukuma leggings & jeggings""] | brand: unknown | description: sukuma women's leggings - buy purple, black sukuma women's leggings for only rs. 999 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com | specifications: {""product_specification""=>[{""value""=>""2 leggings""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 2""}, {""key""=>""fabric"", ""value""=>""cotton lycra""}, {""key""=>""type"", ""value""=>""leggings""}, {""key""=>""season"", ""value""=>""ss14""}, {""key""=>""pattern"", ""value""=>""solid""}, {""key""=>""occasion"", ""value""=>""casual""}, {""key""=>""ideal for"", ""value""=>""women's""}, {""value""=>""gentle machine wash in lukewarm water, do not bleach""}]}"
SHTE7ZPZZY64JF72,Kalrav Men's Solid Formal Shirt,Clothing,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Kalrav Formal Shirts""]",Regular,"Kalrav Men's Solid Formal Shirt
                         Price: Rs. 650
				
			Kalrav provides u a hot fashion able shirts which completes your personality and right pieces to pick to u.The features of shirts are unique attractive color,long sleeve,spread collar,full comfort on chest,better design,yoke on back,pocket on left side in front,better placket and cuff which complete your look.pair piece with chinos and loafers for a stylish laid-back look.
Kalrav provides u a hot fashion able shirts which completes your personality and right pieces to pick to u.The features of shirts are unique attractive color,long sleeve,spread collar,full comfort on chest,better design,yoke on back,pocket on left side in front,better placket and cuff which complete your look.pair piece with chinos and loafers for a stylish laid-back look.","{""product_specification""=>[{""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Brand Fit"", ""value""=>""Regular""}, {""key""=>""Collar"", ""value""=>""Classic""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Fit"", ""value""=>""Regular""}, {""key""=>""Style Code"", ""value""=>""KFMWSH0035""}, {""value""=>""1 Shirt""}, {""value""=>""Machine Wash in Lukewarm Water, Do Not Bleach, Do Not Tumble Dry, Cool Iron, Wash and Iron Inside Out, Wash with Similar Colors, UseMild detergent""}]}",2650.0,650.0,../data/images/SHTE7ZPZZY64JF72.jpg,"Product: Kalrav Men's Solid Formal Shirt | Category: Clothing | Subcategory: [""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Kalrav Formal Shirts""] | Brand: Regular | Description: Kalrav Men's Solid Formal Shirt
                         Price: Rs. 650
				
			Kalrav provides u a hot fashion able shirts which completes your personality and right pieces to pick to u.The features of shirts are unique attractive color,long sleeve,spread collar,full comfort on chest,better design,yoke on back,pocket on left side in front,better placket and cuff which complete your look.pair piece with chinos and loafers for a stylish laid-back look.
Kalrav provides u a hot fashion able shirts which completes your personality and right pieces to pick to u.The features of shirts are unique attractive color,long sleeve,spread collar,full comfort on chest,better design,yoke on back,pocket on left side in front,better placket and cuff which complete your look.pair piece with chinos and loafers for a stylish laid-back look. | Specifications: {""product_specification""=>[{""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Brand Fit"", ""value""=>""Regular""}, {""key""=>""Collar"", ""value""=>""Classic""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Fit"", ""value""=>""Regular""}, {""key""=>""Style Code"", ""value""=>""KFMWSH0035""}, {""value""=>""1 Shirt""}, {""value""=>""Machine Wash in Lukewarm Water, Do Not Bleach, Do Not Tumble Dry, Cool Iron, Wash and Iron Inside Out, Wash with Similar Colors, UseMild detergent""}]}","product: kalrav men's solid formal shirt | category: clothing | subcategory: [""clothing >> men's clothing >> shirts >> formal shirts >> kalrav formal shirts""] | brand: regular | description: kalrav men's solid formal shirt price: rs. 650 kalrav provides u a hot fashion able shirts which completes your personality and right pieces to pick to u.the features of shirts are unique attractive color,long sleeve,spread collar,full comfort on chest,better design,yoke on back,pocket on left side in front,better placket and cuff which complete your look.pair piece with chinos and loafers for a stylish laid-back look. kalrav provides u a hot fashion able shirts which completes your personality and right pieces to pick to u.the features of shirts are unique attractive color,long sleeve,spread collar,full comfort on chest,better design,yoke on back,pocket on left side in front,better placket and cuff which complete your look.pair piece with chinos and loafers for a stylish laid-back look. | specifications: {""product_specification""=>[{""key""=>""pattern"", ""value""=>""solid""}, {""key""=>""occasion"", ""value""=>""formal""}, {""key""=>""ideal for"", ""value""=>""men's""}, {""key""=>""sleeve"", ""value""=>""full sleeve""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 1""}, {""key""=>""brand fit"", ""value""=>""regular""}, {""key""=>""collar"", ""value""=>""classic""}, {""key""=>""fabric"", ""value""=>""cotton""}, {""key""=>""fit"", ""value""=>""regular""}, {""key""=>""style code"", ""value""=>""kfmwsh0035""}, {""value""=>""1 shirt""}, {""value""=>""machine wash in lukewarm water, do not bleach, do not tumble dry, cool iron, wash and iron inside out, wash with similar colors, usemild detergent""}]}"
TOPE94JH8ZFHZVTV,Noble Faith Casual Full Sleeve Solid Women's Top,Clothing,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Noble Faith Tops""]",Unknown,Noble Faith Casual Full Sleeve Solid Women's Top - Buy Off White Noble Faith Casual Full Sleeve Solid Women's Top For Only Rs. 2199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,"{""product_specification""=>[{""key""=>""Ideal For"", ""value""=>""Women's""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Neck"", ""value""=>""Round Neck""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""value""=>""Machine Wash Cold""}]}",2199.0,2199.0,../data/images/TOPE94JH8ZFHZVTV.jpg,"Product: Noble Faith Casual Full Sleeve Solid Women's Top | Category: Clothing | Subcategory: [""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Noble Faith Tops""] | Brand: Unknown | Description: Noble Faith Casual Full Sleeve Solid Women's Top - Buy Off White Noble Faith Casual Full Sleeve Solid Women's Top For Only Rs. 2199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com | Specifications: {""product_specification""=>[{""key""=>""Ideal For"", ""value""=>""Women's""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Neck"", ""value""=>""Round Neck""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""value""=>""Machine Wash Cold""}]}","product: noble faith casual full sleeve solid women's top | category: clothing | subcategory: [""clothing >> women's clothing >> western wear >> shirts, tops & tunics >> tops >> noble faith tops""] | brand: unknown | description: noble faith casual full sleeve solid women's top - buy off white noble faith casual full sleeve solid women's top for only rs. 2199 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com | specifications: {""product_specification""=>[{""key""=>""ideal for"", ""value""=>""women's""}, {""key""=>""occasion"", ""value""=>""casual""}, {""key""=>""pattern"", ""value""=>""solid""}, {""key""=>""fabric"", ""value""=>""cotton""}, {""key""=>""neck"", ""value""=>""round neck""}, {""key""=>""sleeve"", ""value""=>""full sleeve""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 1""}, {""value""=>""machine wash cold""}]}"
LJGE8GG2XTA4YXH4,NE Women's Leggings,Clothing,"[""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> NE Leggings & Jeggings""]",Unknown,NE Women's Leggings - Buy Multicolor NE Women's Leggings For Only Rs. 1099 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,"{""product_specification""=>[{""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 3""}, {""key""=>""Fabric"", ""value""=>""Cotton Lycra""}, {""key""=>""Type"", ""value""=>""Leggings""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Ideal For"", ""value""=>""Women's""}]}",1099.0,459.0,../data/images/LJGE8GG2XTA4YXH4.jpg,"Product: NE Women's Leggings | Category: Clothing | Subcategory: [""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> NE Leggings & Jeggings""] | Brand: Unknown | Description: NE Women's Leggings - Buy Multicolor NE Women's Leggings For Only Rs. 1099 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com | Specifications: {""product_specification""=>[{""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 3""}, {""key""=>""Fabric"", ""value""=>""Cotton Lycra""}, {""key""=>""Type"", ""value""=>""Leggings""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Ideal For"", ""value""=>""Women's""}]}","product: ne women's leggings | category: clothing | subcategory: [""clothing >> women's clothing >> western wear >> leggings & jeggings >> leggings & jeggings >> ne leggings & jeggings""] | brand: unknown | description: ne women's leggings - buy multicolor ne women's leggings for only rs. 1099 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com | specifications: {""product_specification""=>[{""key""=>""number of contents in sales package"", ""value""=>""pack of 3""}, {""key""=>""fabric"", ""value""=>""cotton lycra""}, {""key""=>""type"", ""value""=>""leggings""}, {""key""=>""pattern"", ""value""=>""solid""}, {""key""=>""ideal for"", ""value""=>""women's""}]}"
SHTEC9M7NADQD9EJ,Galsgallery Women's Floral Print Casual Shirt,Clothing,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Galsgallery Shirts""]",Slim Fit,Galsgallery Women's Floral Print Casual Shirt - Buy Berry Red Galsgallery Women's Floral Print Casual Shirt For Only Rs. 649 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,"{""product_specification""=>[{""key""=>""Pattern"", ""value""=>""Floral Print""}, {""key""=>""Ideal For"", ""value""=>""Women's""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Closure"", ""value""=>""Button""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Brand Fit"", ""value""=>""Slim Fit""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Collar"", ""value""=>""Ribbed Collar""}, {""key""=>""Fit"", ""value""=>""Slim""}, {""key""=>""Placket"", ""value""=>""Cut And Sew""}, {""value""=>""Gentle Machine Wash""}, {""value""=>""Shirt""}, {""key""=>""Style Code"", ""value""=>""funky-angel""}]}",649.0,399.0,../data/images/SHTEC9M7NADQD9EJ.jpg,"Product: Galsgallery Women's Floral Print Casual Shirt | Category: Clothing | Subcategory: [""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Galsgallery Shirts""] | Brand: Slim Fit | Description: Galsgallery Women's Floral Print Casual Shirt - Buy Berry Red Galsgallery Women's Floral Print Casual Shirt For Only Rs. 649 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com | Specifications: {""product_specification""=>[{""key""=>""Pattern"", ""value""=>""Floral Print""}, {""key""=>""Ideal For"", ""value""=>""Women's""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Closure"", ""value""=>""Button""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Brand Fit"", ""value""=>""Slim Fit""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Collar"", ""value""=>""Ribbed Collar""}, {""key""=>""Fit"", ""value""=>""Slim""}, {""key""=>""Placket"", ""value""=>""Cut And Sew""}, {""value""=>""Gentle Machine Wash""}, {""value""=>""Shirt""}, {""key""=>""Style Code"", ""value""=>""funky-angel""}]}","product: galsgallery women's floral print casual shirt | category: clothing | subcategory: [""clothing >> women's clothing >> western wear >> shirts, tops & tunics >> shirts >> galsgallery shirts""] | brand: slim fit | description: galsgallery women's floral print casual shirt - buy berry red galsgallery women's floral print casual shirt for only rs. 649 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com | specifications: {""product_specification""=>[{""key""=>""pattern"", ""value""=>""floral print""}, {""key""=>""ideal for"", ""value""=>""women's""}, {""key""=>""occasion"", ""value""=>""casual""}, {""key""=>""sleeve"", ""value""=>""full sleeve""}, {""key""=>""closure"", ""value""=>""button""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 1""}, {""key""=>""brand fit"", ""value""=>""slim fit""}, {""key""=>""fabric"", ""value""=>""cotton""}, {""key""=>""collar"", ""value""=>""ribbed collar""}, {""key""=>""fit"", ""value""=>""slim""}, {""key""=>""placket"", ""value""=>""cut and sew""}, {""value""=>""gentle machine wash""}, {""value""=>""shirt""}, {""key""=>""style code"", ""value""=>""funky-angel""}]}"
LJGE9YJHTJZCQ5VP,Escocer Women's Leggings,Clothing,"[""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> Escocer Leggings & Jeggings""]",Unknown,"Escocer Women's Leggings (Pack of 6)
                         Price: Rs. 788
				
			Product color may slightly vary due to photographic lighting sources or your monitor settings.This Is Cotton Lycra Leggings, The Colours Are Rich Colours. We Controlled Shrinkage, Colour Fastness & Spirality's. Its We Use - 5% Elastane, 95% Cotton To Make a Fabric - This Leggings Give U Soft And Comfort Feel In The Time of Wearing. ::::::::::Escocer White Cotton Leggings
Product color may slightly vary due to photographic lighting sources or your monitor settings.This Is Cotton Lycra Leggings, The Colours Are Rich Colours. We Controlled Shrinkage, Colour Fastness & Spirality's. Its We Use - 5% Elastane, 95% Cotton To Make a Fabric - This Leggings Give U Soft And Comfort Feel In The Time of Wearing. ::::::::::Escocer White Cotton Leggings","{""product_specification""=>[{""key""=>""Ideal For"", ""value""=>""Women's""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Type"", ""value""=>""Leggings""}, {""key""=>""Fabric"", ""value""=>""Cotton Lycra""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 6""}, {""key""=>""Other Features"", ""value""=>""Escocer Pack of 6 Blue Cotton Legging""}]}",2394.0,788.0,../data/images/LJGE9YJHTJZCQ5VP.jpg,"Product: Escocer Women's Leggings | Category: Clothing | Subcategory: [""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> Escocer Leggings & Jeggings""] | Brand: Unknown | Description: Escocer Women's Leggings (Pack of 6)
                         Price: Rs. 788
				
			Product color may slightly vary due to photographic lighting sources or your monitor settings.This Is Cotton Lycra Leggings, The Colours Are Rich Colours. We Controlled Shrinkage, Colour Fastness & Spirality's. Its We Use - 5% Elastane, 95% Cotton To Make a Fabric - This Leggings Give U Soft And Comfort Feel In The Time of Wearing. ::::::::::Escocer White Cotton Leggings
Product color may slightly vary due to photographic lighting sources or your monitor settings.This Is Cotton Lycra Leggings, The Colours Are Rich Colours. We Controlled Shrinkage, Colour Fastness & Spirality's. Its We Use - 5% Elastane, 95% Cotton To Make a Fabric - This Leggings Give U Soft And Comfort Feel In The Time of Wearing. ::::::::::Escocer White Cotton Leggings | Specifications: {""product_specification""=>[{""key""=>""Ideal For"", ""value""=>""Women's""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Type"", ""value""=>""Leggings""}, {""key""=>""Fabric"", ""value""=>""Cotton Lycra""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 6""}, {""key""=>""Other Features"", ""value""=>""Escocer Pack of 6 Blue Cotton Legging""}]}","product: escocer women's leggings | category: clothing | subcategory: [""clothing >> women's clothing >> western wear >> leggings & jeggings >> leggings & jeggings >> escocer leggings & jeggings""] | brand: unknown | description: escocer women's leggings (pack of 6) price: rs. 788 product color may slightly vary due to photographic lighting sources or your monitor settings.this is cotton lycra leggings, the colours are rich colours. we controlled shrinkage, colour fastness & spirality's. its we use - 5% elastane, 95% cotton to make a fabric - this leggings give u soft and comfort feel in the time of wearing. ::::::::::escocer white cotton leggings product color may slightly vary due to photographic lighting sources or your monitor settings.this is cotton lycra leggings, the colours are rich colours. we controlled shrinkage, colour fastness & spirality's. its we use - 5% elastane, 95% cotton to make a fabric - this leggings give u soft and comfort feel in the time of wearing. ::::::::::escocer white cotton leggings | specifications: {""product_specification""=>[{""key""=>""ideal for"", ""value""=>""women's""}, {""key""=>""occasion"", ""value""=>""formal""}, {""key""=>""pattern"", ""value""=>""solid""}, {""key""=>""type"", ""value""=>""leggings""}, {""key""=>""fabric"", ""value""=>""cotton lycra""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 6""}, {""key""=>""other features"", ""value""=>""escocer pack of 6 blue cotton legging""}]}"
TSHE75PWNHSC53VW,Northern Lights Striped Men's Polo Neck T-Shirt,Clothing,"[""Clothing >> Men's Clothing >> T-Shirts >> Northern Lights T-Shirts""]",Unknown,"Northern Lights Striped Men's Polo Neck T-Shirt - Buy Navy Blue, Grey & White Northern Lights Striped Men's Polo Neck T-Shirt For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com","{""product_specification""=>[{""key""=>""Sleeve"", ""value""=>""Half Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Type"", ""value""=>""Polo Neck""}, {""key""=>""Fit"", ""value""=>""Regular""}, {""key""=>""Pattern"", ""value""=>""Striped""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""value""=>""1 T Shirt""}, {""key""=>""Style Code"", ""value""=>""NLM1513""}, {""value""=>""Machine Wash Cold Inside Out, Do Not Bleach""}]}",1299.0,909.0,../data/images/TSHE75PWNHSC53VW.jpg,"Product: Northern Lights Striped Men's Polo Neck T-Shirt | Category: Clothing | Subcategory: [""Clothing >> Men's Clothing >> T-Shirts >> Northern Lights T-Shirts""] | Brand: Unknown | Description: Northern Lights Striped Men's Polo Neck T-Shirt - Buy Navy Blue, Grey & White Northern Lights Striped Men's Polo Neck T-Shirt For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com | Specifications: {""product_specification""=>[{""key""=>""Sleeve"", ""value""=>""Half Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Type"", ""value""=>""Polo Neck""}, {""key""=>""Fit"", ""value""=>""Regular""}, {""key""=>""Pattern"", ""value""=>""Striped""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""value""=>""1 T Shirt""}, {""key""=>""Style Code"", ""value""=>""NLM1513""}, {""value""=>""Machine Wash Cold Inside Out, Do Not Bleach""}]}","product: northern lights striped men's polo neck t-shirt | category: clothing | subcategory: [""clothing >> men's clothing >> t-shirts >> northern lights t-shirts""] | brand: unknown | description: northern lights striped men's polo neck t-shirt - buy navy blue, grey & white northern lights striped men's polo neck t-shirt for only rs. 1299 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com | specifications: {""product_specification""=>[{""key""=>""sleeve"", ""value""=>""half sleeve""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 1""}, {""key""=>""fabric"", ""value""=>""cotton""}, {""key""=>""type"", ""value""=>""polo neck""}, {""key""=>""fit"", ""value""=>""regular""}, {""key""=>""pattern"", ""value""=>""striped""}, {""key""=>""occasion"", ""value""=>""casual""}, {""key""=>""ideal for"", ""value""=>""men's""}, {""value""=>""1 t shirt""}, {""key""=>""style code"", ""value""=>""nlm1513""}, {""value""=>""machine wash cold inside out, do not bleach""}]}"
TSHE9HNYWEZDQTK3,Opiumstreet Printed Men's Round Neck T-Shirt,Clothing,"[""Clothing >> Men's Clothing >> T-Shirts >> Opiumstreet T-Shirts""]",Unknown,Opiumstreet Printed Men's Round Neck T-Shirt - Buy Purple Opiumstreet Printed Men's Round Neck T-Shirt For Only Rs. 1049 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,"{""product_specification""=>[{""key""=>""Sleeve"", ""value""=>""Half Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Type"", ""value""=>""Round Neck""}, {""key""=>""Fit"", ""value""=>""Regular""}, {""key""=>""Pattern"", ""value""=>""Printed""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""key""=>""Style Code"", ""value""=>""OPM0061""}]}",1049.0,599.0,../data/images/TSHE9HNYWEZDQTK3.jpg,"Product: Opiumstreet Printed Men's Round Neck T-Shirt | Category: Clothing | Subcategory: [""Clothing >> Men's Clothing >> T-Shirts >> Opiumstreet T-Shirts""] | Brand: Unknown | Description: Opiumstreet Printed Men's Round Neck T-Shirt - Buy Purple Opiumstreet Printed Men's Round Neck T-Shirt For Only Rs. 1049 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com | Specifications: {""product_specification""=>[{""key""=>""Sleeve"", ""value""=>""Half Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Type"", ""value""=>""Round Neck""}, {""key""=>""Fit"", ""value""=>""Regular""}, {""key""=>""Pattern"", ""value""=>""Printed""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""key""=>""Style Code"", ""value""=>""OPM0061""}]}","product: opiumstreet printed men's round neck t-shirt | category: clothing | subcategory: [""clothing >> men's clothing >> t-shirts >> opiumstreet t-shirts""] | brand: unknown | description: opiumstreet printed men's round neck t-shirt - buy purple opiumstreet printed men's round neck t-shirt for only rs. 1049 online in india. shop online for apparels. huge collection of branded clothes only at flipkart.com | specifications: {""product_specification""=>[{""key""=>""sleeve"", ""value""=>""half sleeve""}, {""key""=>""number of contents in sales package"", ""value""=>""pack of 1""}, {""key""=>""fabric"", ""value""=>""cotton""}, {""key""=>""type"", ""value""=>""round neck""}, {""key""=>""fit"", ""value""=>""regular""}, {""key""=>""pattern"", ""value""=>""printed""}, {""key""=>""occasion"", ""value""=>""casual""}, {""key""=>""ideal for"", ""value""=>""men's""}, {""key""=>""style code"", ""value""=>""opm0061""}]}"
TSHEDCVYEHDWNG5Z,Mothercare Printed Round Neck T-Shirt,Clothing,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> Mothercare Polos & T-Shirts >> Mothercare Printed Round Neck T-Shirt""]",Mothercare,Specifications of Mothercare Printed Round Neck T-Shirt T-shirt Details Sleeve Half Sleeve Fabric 100% Cotton Type Round Neck General Details Pattern Printed Occasion Casual Additional Details Style Code F4397-GREEN,"{""product_specification""=>[{""key""=>""Sleeve"", ""value""=>""Half Sleeve""}, {""key""=>""Fabric"", ""value""=>""100% Cotton""}, {""key""=>""Type"", ""value""=>""Round Neck""}, {""key""=>""Pattern"", ""value""=>""Printed""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Style Code"", ""value""=>""F4397-GREEN""}]}",499.0,499.0,../data/images/TSHEDCVYEHDWNG5Z.jpg,"Product: Mothercare Printed Round Neck T-Shirt | Category: Clothing | Subcategory: [""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> Mothercare Polos & T-Shirts >> Mothercare Printed Round Neck T-Shirt""] | Brand: Mothercare | Description: Specifications of Mothercare Printed Round Neck T-Shirt T-shirt Details Sleeve Half Sleeve Fabric 100% Cotton Type Round Neck General Details Pattern Printed Occasion Casual Additional Details Style Code F4397-GREEN | Specifications: {""product_specification""=>[{""key""=>""Sleeve"", ""value""=>""Half Sleeve""}, {""key""=>""Fabric"", ""value""=>""100% Cotton""}, {""key""=>""Type"", ""value""=>""Round Neck""}, {""key""=>""Pattern"", ""value""=>""Printed""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Style Code"", ""value""=>""F4397-GREEN""}]}","product: mothercare printed round neck t-shirt | category: clothing | subcategory: [""clothing >> kids' clothing >> infants wear >> baby boys >> polos & t-shirts >> mothercare polos & t-shirts >> mothercare printed round neck t-shirt""] | brand: mothercare | description: specifications of mothercare printed round neck t-shirt t-shirt details sleeve half sleeve fabric 100% cotton type round neck general details pattern printed occasion casual additional details style code f4397-green | specifications: {""product_specification""=>[{""key""=>""sleeve"", ""value""=>""half sleeve""}, {""key""=>""fabric"", ""value""=>""100% cotton""}, {""key""=>""type"", ""value""=>""round neck""}, {""key""=>""pattern"", ""value""=>""printed""}, {""key""=>""occasion"", ""value""=>""casual""}, {""key""=>""style code"", ""value""=>""f4397-green""}]}"
